Title,Date,Source,Content,URL,Stock,Sentiment
Apple Inc. (AAPL) is Attracting Investor Attention: Here is What You Should Know,17/5/2024 13:00,Zacks Equity Research17 May 2024 at 6:00 am·5-min read,"Apple (AAPL) has been one of the most searched-for stocks on Zacks.com lately. So, you might want to look at some of the facts that could shape the stock's performance in the near term. Over the past month, shares of this maker of iPhones, iPads and other products have returned +13.7%, compared to the Zacks S&P 500 composite's +5% change. During this period, the Zacks Computer - Mini computers industry, which Apple falls in, has gained 12.1%. The key question now is: What could be the stock's future direction? Although media reports or rumors about a significant change in a company's business prospects usually cause its stock to trend and lead to an immediate price change, there are always certain fundamental factors that ultimately drive the buy-and-hold decision. Revisions to Earnings Estimates Here at Zacks, we prioritize appraising the change in the projection of a company's future earnings over anything else. That's because we believe the present value of its future stream of earnings is what determines the fair value for its stock. We essentially look at how sell-side analysts covering the stock are revising their earnings estimates to reflect the impact of the latest business trends. And if earnings estimates go up for a company, the fair value for its stock goes up. A higher fair value than the current market price drives investors' interest in buying the stock, leading to its price moving higher. This is why empirical research shows a strong correlation between trends in earnings estimate revisions and near-term stock price movements. Apple is expected to post earnings of $1.33 per share for the current quarter, representing a year-over-year change of +5.6%. Over the last 30 days, the Zacks Consensus Estimate has changed +1.4%. The consensus earnings estimate of $6.57 for the current fiscal year indicates a year-over-year change of +7.2%. This estimate has changed +0.5% over the last 30 days. For the next fiscal year, the consensus earnings estimate of $7.20 indicates a change of +9.6% from what Apple is expected to report a year ago. Over the past month, the estimate has changed +1.4%. Having a strong externally audited track record, our proprietary stock rating tool, the Zacks Rank, offers a more conclusive picture of a stock's price direction in the near term, since it effectively harnesses the power of earnings estimate revisions. Due to the size of the recent change in the consensus estimate, along with three other factors related to earnings estimates, Apple is rated Zacks Rank #3 (Hold).",https://sg.finance.yahoo.com/news/apple-inc-aapl-attracting-investor-130016542.html,AAPL,0.57
Is Apple (AAPL) Stanley Druckenmiller’s Best AI Stock Pick?,17/5/2024 12:22,Fahad Saleem17 May 2024 at 5:22 am·4-min read,"Insider Monkey recently analyzed billionaire Druckenmiller's latest Q1'2024 portfolio to see which AI stocks the billionaire was buying. Apple Inc (NASDAQ:AAPL) is part of the 10 Best AI stocks to Buy According to Billionaire Stanley Druckenmiller. But the interesting question to answer is: Is Apple really the best AI pick of Druckenmiller? Billionaire Stanley Druckenmiller surprised the market when he revealed a new take in Apple Inc (NASDAQ:AAPL) in his first quarter holdings data. Duquesne Capital bought a $19.6 million stake in Nvidia in the March quarter. After dumping Apple shares in the early 2011, Stanley Druckenmiller never took interest in the stock which remained one of the favorites of hedge funds throughout these years. But his latest move indicates the value investor is expecting a new bull run in Apple Inc (NASDAQ:AAPL) which is struggling to take off with its AI plans. Apple Inc (NASDAQ:AAPL) shares are down about 1% year to date. All eyes are now on Apple Inc's (NASDAQ:AAPL) Worldwide Developers Conference as investors believe Apple Inc (NASDAQ:AAPL) will reveal some blockbuster AI plans in the event. The closet Apple Inc (NASDAQ:AAPL) has come to any meaningful AI offering is its new plan to integrate ChatGPT in its iOS 18. Wedbush analyst Dan Ives, a notable Apple Inc (NASDAQ:AAPL) bull, called the possible deal between Apple Inc (NASDAQ:AAPL) and OpenAI a ""golden goose"" for Apple Inc (NASDAQ:AAPL) and Tim Cook. Ives reiterated a Buy rating on Apple Inc (NASDAQ:AAPL) stock with a $250 price target. Apple Inc's (NASDAQ:AAPL) list of risks is long. Apple Inc (NASDAQ:AAPL) has faced consecutive quarters of revenue declines as its iPhone business, Apple Inc's (NASDAQ:AAPL) bread and butter so far, continues to face growth challenges amid rising competition in China and customers' lack of enthusiasm to buy new iPhones. Major stakeholders like Warren Buffett are also starting to cut their stakes in Apple Inc (NASDAQ:AAPL). To turn things around when it comes to the stock price, Apple Inc (NASDAQ:AAPL) recently announced a historic a $110 billion stock buyback program. But that didn’t move the needle much for Apple Inc (NASDAQ:AAPL) shares. Apple Inc (NASDAQ:AAPL) is trading at around 29 times earnings. Estimates suggest Apple Inc (NASDAQ:AAPL) expects to make $6.53 a share in FY2024 on about $385.8 billion in sales, while EPS in fiscal 2025 is expected to come in at $7.13. When compared to peers like Microsoft, which are growing at a much faster rate and have their AI roadmap all in place, Apple Inc (NASDAQ:AAPL) stock looks overvalued according to many analysts. Unless Apple Inc (NASDAQ:AAPL) pulls a miracle or out-of-this-world innovation, iPhone demand isn’t expected to rebound anytime soon due to a plethora of competitors which are making cheaper but quality smartphones, and rising inflation which is hurting consumer buying power. KeyBanc Capital Markets recently said in a report that iPhone demand in April was also ""soft."" Insider Monkey's database shows that 131 out of 933 elite money managers had stakes in Apple Inc (NASDAQ:AAPL), down from 134 funds in the prior quarter. The London Company Large Cap Strategy stated the following regarding Apple Inc. (NASDAQ:AAPL) in its first quarter 2024 investor letter: “Reduced: Apple Inc. (NASDAQ:AAPL) – Reduction reflects strong performance in 2023 and resulting elevated valuation. We believe the outlook for AAPL remains strong with slow growth in iPhone (now #1 global market share) and faster growth in the higher margin services business. R&D will continue to drive new products and AAPL now has over 2 billion installed devices around the world. While near term earnings expectations appear reasonable, we felt it was prudent to reduce the position size based on risks to valuation.”",https://sg.finance.yahoo.com/news/apple-aapl-stanley-druckenmiller-best-122217179.html,AAPL,0.23
"Zacks Investment Ideas feature highlights: Apple, Eli Lilly and Crocs",17/5/2024 9:32,Zacks Equity Research17 May 2024 at 2:32 am·4-min read,"Chicago, IL – May 17, 2024 – Today, Zacks Investment Ideas feature highlights Apple AAPL, Eli Lilly LLY and Crocs CROX. Earnings season continues to wind down, with the period reflecting positivity. We’ve heard from over 460 S&P 500 companies, with this week’s reporting docket primarily dominated by retail. Total earnings for the S&P 500 members that have reported Q1 results are up +4.8% from the same period last year on +4.1% higher revenues. The earnings growth pace reflects an acceleration relative to other periods, undoubtedly a positive development. Estimates for the coming 2024 Q2 cycle have been trending higher, reflecting optimism among analysts. So far, several companies, including Apple, Eli Lilly and Crocs, have seen post-earnings positivity. Let’s take a closer look at each. Apple Concerning headline figures, the company posted a 1.3% beat relative to the Zacks Consensus EPS estimate and posted sales 1% ahead of expectations. It reflected the company’s fifth consecutive double-beat, owing to its ability to positively surprise investors. Notably, the tech titan announced the biggest buyback in corporate history totaling $110 billion. Reflecting further positivity, Apple also unveiled a 4% boost to its quarterly payout, reflecting the 12th consecutive year of higher payouts. Earnings expectations have increased since the release, reflecting analysts’ optimistic view. The company’s growth profile remains positive, with current expectations alluding to a 7% pop in earnings on modestly higher sales in its current fiscal year (FY24). Peeking ahead to FY25, estimates allude to an additional 9.6% climb in earnings paired with a 5.5% sales bump.",https://sg.finance.yahoo.com/news/zacks-investment-ideas-feature-highlights-093200886.html,AAPL,0.63
"Some of the most talented, high-ranking workers at Apple, Microsoft, and SpaceX jumped ship after return-to-office mandates, new study reveals",16/5/2024 16:02,Jane Thier16 May 2024 at 9:02 am·7-min read,"The focus of return-to-office discussions have long focused on the individuals. Why might workers prefer to stay home? Which age groups are most amenable to in-person work, and which are most combative? Does office collaboration make the most sense for creative types or heads-down numbers people? Can workers really be productive left to their own devices? Yet the lingering question of how widespread remote work shapes company outcomes, as well as the wider sector landscape, largely remains unanswered because the whole experiment remains in flux. But a new working paper from researchers at the University of Michigan and University of Chicago, titled “Return to Office and the Tenure Distribution,” comes fairly close to positing an answer: Return-to-office (RTO) mandates, when they’re not wanted, are bad news for companies looking to keep their talent. The researchers matched 260 million resumes to company data to analyze causal effects of RTO mandates on employees’ tenure at Microsoft, SpaceX, and Apple. In scientific terms, they found “a reduction in counterfactual tenure that increases for employees with longer tenure.” In layman’s terms: When the firms enacted RTO mandates, senior employees headed for the door—often to direct competitors—who let them work from home. The number of top-brass employees at Microsoft—as a share of the company headcount—dropped by over 5% post-mandate; at Apple, it was 4%. (Microsoft mandated 50% of the week in-office; Apple, just one day a week.) SpaceX was the worst of the bunch, with a 15% drop, which the researchers chalk up to its uniquely stringent requirement: Five days a week in-person. That human outflow poses an enduring threat to “productivity, innovation, and competitiveness”—the component parts that separate a thriving company from one in freefall. Microsoft’s internal data doesn’t align with the paper’s findings, Amy Coleman, its vice president of human resources and corporate functions, told Fortune via email. The term “return to office mandate” is also inaccurate, she said, adding that Microsoft is a hybrid workplace “that revolves around flexibility and a mix of workstyles across worksite, work location and work hours.” In 2022, Microsoft’s chief human resources officer Kathleen Hogan told Fortune the company considers “working from home up to 50% of the time as standard.” Representatives for Apple and SpaceX did not respond to Fortune’s request for comment, though an Apple spokesperson told the Washington Post that the study drew “inaccurate conclusions” and “does not reflect the realities” of Apple’s business or attrition rates. The statistical analysis came from People Data Labs resumé data, David Van Dijcke, a coauthor and University of Michigan economics PhD student, tells Fortune. “The takeaway is definitely that the effects [of RTO mandates] are more deleterious than people thought before.” Granted, the study is far from all-encompassing; it only studied three major firms, and they were all “early movers” in the RTO push, Van Dijcke acknowledges, pointing to each of their 2022 mandate announcements. That meant senior employees who left Microsoft, Apple, and SpaceX had “pretty good outside options,” namely competing companies that offered remote work with far fewer strings attached. “If we think of Covid as ending in 2022, that was certainly followed by an influx of people claiming they would leave—and then really leaving when the first return-to-office mandates happened,” Anthony Nyberg, a management professor at the University of South Carolina’s Darla Moore School of Business, tells Fortune. “Apple and Microsoft really agonized over how to change their policies—Amazon, too, made many public comments.” To be sure, Nyberg went on, mandating an office return is a major strategic decision—and even in the Michigan study, which found a statistically significant portion of high-earning workers leaving, it remains unclear whether that’s necessarily a bad thing for their former companies. “A big part of this is likely to become a sorting effect in terms of talent finding their best-fit organizations,” Nyberg says. “And people going to competing companies has been a truism for all of eternity.”",https://sg.finance.yahoo.com/news/most-talented-high-ranking-workers-160212454.html,AAPL,0.43
"Warren Buffett's Berkshire Confirms Apple Sale, Dumps This PC Maker, Finally Reveals Mystery Stock: Here Are The Portfolio Changes To Know",16/5/2024 15:54,Shanthi Rexaline16 May 2024 at 8:54 am·3-min read,"Investment guru Warren Buffett confirmed Wednesday the trimming of his Apple, Inc. (NASDAQ:AAPL) stake and finally shed light on the mystery stock his firm, Berkshire Hathaway, Inc. (NYSE:BRK) (NYSE:BRK), accumulated ahead of the first quarter. Apple, Chevron Trimmed: Berkshire reduced its Apple position by a little over 116 million. The firm now owns 789,368,450 Apple shares valued at $135.36 billion, a 13F filing shows. This is the second straight quarter that the Buffett-led company has diluted its Apple stake. The iPhone manufacturer remains Berkshire’s top holding. Earlier this month, Buffett — at the annual Berkshire shareholder meeting — said the dilution has to do with footing the tax bill and the desire to hold more cash due to economic uncertainties. After adding 15.9 million Chevron Corp. (NYSE:CVX) shares in the fourth quarter, the firm sold 3.1 million shares of the oil giant in the first quarter. The latest 13F showed Berkshire owning 112.98 million shares worth $305.70 million. But Berkshire added 4.32 million shares of  Occidental Petroleum Corp. (NYSE:OXY), with its latest stake amounting to 248.02 million. Berkshire maintained its stake in its other three core holdings: Bank of America, Inc. (NYSE:BAC): 1.03 million shares valued at $39.17 billion American Express Co. (NYSE:AXP): 151.61 million shares valued at $34.52 billion",https://sg.finance.yahoo.com/news/warren-buffetts-berkshire-confirms-apple-155449719.html,AAPL,0.33
Apple’s disastrous iPad ad mocked by rival Samsung in new 43-second spot: ‘We would never crush creativity’,16/5/2024 14:48,Christiaan Hetzner16 May 2024 at 7:48 am·2-min read,"Samsung gleefully joined this month’s Apple pile-on, unveiling a new ad for a Galaxy tablet that mocks its rival for a rare marketing misstep. The 43-second spot released on social media shows a young woman navigating through assorted debris strewn on the floor before stopping at a broken guitar she picks up. Studying sheet music displayed on her Galaxy Tab S9, she begins strumming a few chords, not caring that the damaged instrument is out of tune. “Creativity cannot be crushed,” ran the Samsung ad in a clear dig at its competitor in Cupertino still reeling from a badly conceived advertisement. We would never crush creativity. #UnCrush pic.twitter.com/qvlUqbRlnE — Samsung Mobile US (@SamsungMobileUS) May 15, 2024 In a world where machines could soon prove superior to their creators, Apple thought the best metaphor when selling its first new iPad Pro in nearly two years was a giant hydraulic press figuratively and literally crushing creative tools humanity has relied on for centuries into one ultra-thin Apple tablet—all to a cheerful Sonny and Cher melody. “Just think of all the things it’ll be used to create,” posted a giddy Tim Cook, only to be inundated with 19,000 replies of overwhelmingly angry consumers. People like actor Hugh Grant came away from viewing the ad disgusted at what was viewed as a vulgar and obscene display of Silicon Valley techno-fetishism personally endorsed by Steve Jobs' anointed successor as CEO, Tim Cook. “Steve wouldn’t have shipped that ad,” wrote Paul Graham, who founded startup accelerator Y Combinator. “It would have pained him too much to watch.”",https://sg.finance.yahoo.com/news/apple-disastrous-ipad-ad-mocked-144834332.html,AAPL,0.35
"Google, Apple, and Microsoft make their products friendlier to users with disabilities",16/5/2024 14:47,David Meyer16 May 2024 at 7:47 am·3-min read,"It’s Global Accessibility Awareness Day today, and Big Tech firms have accordingly issued a flurry of announcements about how they’ll make their products friendlier to people whose use of devices is hindered by disabilities. Most coverage of Google’s I/O developer event this week may have focused on its generative AI news, but the company also announced an expansion of Project Gameface to the Android platform. Google announced that project last year—it’s an open-source, hands-free gaming “mouse” that uses the webcam to capture the gamer’s head movements and facial gestures, translating them into cursor movements via the magic of machine learning. Now Google is open-sourcing more of the code so developers can make better Android accessibility apps. Gaming may have been the inspiration for Project Gameface—specifically, the needs of a gaming streamer named Lance Carr, who has muscular dystrophy—but the applications clearly go far beyond, with Google promising use cases in educational and work settings too. In a similar vein, Apple yesterday also announced an upcoming iPhone and iPad feature called Eye Tracking. This does what the name suggests, giving users a way to navigate through and activate the elements of an app, just by letting the front-facing camera track their eye movements. Apple also revealed other accessibility features that will be coming soon: Music Haptics, which will help deaf or hard-of-hearing iPhone users experience music with the aid of “taps, textures, and refined vibrations”; Vocal Shortcuts, which will let users trigger complex tasks by uttering simple sounds; and a bunch of new accessibility features specific to the CarPlay and visionOS environments. Meanwhile, on the intriguing-hardware front, we have Microsoft’s announcement yesterday of the Proteus controller for Xbox and PC gamers. Designed by peripherals startup ByoWave, the Proteus is a kit comprising “snap and play” parts that let people customize a wireless controller according to their needs. There’s a “mother cube” that serves as the controller’s brain, a cube features the directional pad, a piece with a mini control stick, another two providing left and right triggers, and so on. There are many possible configurations, from traditional controller layouts to wand-like columns and tabletop-friendly rectangles. Preorders are open now, with the kit ($255 to first-comers, $299 thereafter) shipping in the fall. Microsoft also used the occasion of Global Accessibility Awareness Day to promise fixes for what some gamers with disabilities experienced from a major change that the company made last November when it started blocking the use of unauthorized accessories with the Xbox console. This has been an issue for those who had put together custom controller setups to fit their unique requirements, with equipment coming from small specialist manufacturers that aren’t official Microsoft licensees. Part of Microsoft’s solution is for those manufacturers to get in touch and make their controllers official, but the company is also updating its own Adaptive Controller, which the Xbox always accepts, to expand support for more accessories. The $99 Adaptive Controller is a clever piece of gear that includes some built-in controller functionality of its own, but more importantly acts as a hub for specialized equipment, such as switches that are controlled by biting, sipping, and puffing with the mouth, or with one's feet. “We appreciate and acknowledge that gaming with a disability is highly individualistic, and the solution for one may not be the solution for all,” the company said.",https://sg.finance.yahoo.com/news/google-apple-microsoft-products-friendlier-144738151.html,AAPL,0.62
Warren Buffett’s Top Favorite Stocks for 2024,16/5/2024 12:55,Fahad Saleem16 May 2024 at 5:55 am·7-min read,"Warren Buffett's Q1'2024 stock holdings data is out and the market is inundated with excitement around the Oracle of Omaha's favorite stock picks. But unlike many other hedge funds which are fickle and revisit their investments regularly, Buffett believes in buying stocks and then holding on to them for decades. But over the past several months the market remained guessing the name of the ""mystery stock"" in Warren Buffett's portfolio he hadn’t revealed. Berkshire had requested SEC for confidentiality as it was busy buying large stakes in the company. Some said it would be Alphabet, some speculated it would be a Chinese stock (Alibaba was the favorite candidate). But many wise investors said the would be from the insurance and finance industry as Buffett has time and again indicated his preference for companies that are doing what he knows the best: insurance, banks, finance. Finally, Berkshire has revealed this mystery stock pick and it's part of our detailed list of Top 7 Favorite Stocks of Warren Buffett for 2024. At the latest annual meeting of Berkshire Hathaway, Warren Buffett revealed that is firm's cash piles had swelled to about $189 billion at the end of the first quarter, with him expecting the kitty to hit $200 billion by the end of the second quarter of 2024. This begs the question: why isn’t Buffett deploying this cash? After all he was the one who once said: “Today people who hold cash equivalents feel comfortable. They shouldn't. They have opted for a terrible long-term asset, one that pays virtually nothing and is certain to depreciate in value."" Buffett's reasoning is simple: he only invests when he finds attractive deals with ""eye-popping"" returns, and the market today just isn’t presenting him with any worthy opportunities. In his 2023 investor letter, Buffett went as far as to say that he sees ""no possibility of eye-popping performance"" in the current environment. Buffett always sticks to his core investing principle: never invest in overvalued equities. In his latest investor letter he reiterated that for him to invest in companies, they have to be ""attractively priced."" The Size Factor Another reason Berkshire isn’t deploying cash is its size and Buffett's inclination towards investing only for significant gains. ""Those days are long behind us; size did us in, though increased competition for purchases was also a factor. Berkshire now has – by far – the largest GAAP net worth recorded by any American business.""",https://sg.finance.yahoo.com/news/warren-buffett-top-favorite-stocks-125516289.html,AAPL,0.7
"Zacks Earnings Trends Highlights: Tesla, Apple and Nvidia",16/5/2024 9:34,Zacks Equity Research16 May 2024 at 2:34 am·5-min read,"Chicago, IL – May 16, 2024 – Zacks Director of Research Sheraz Mian says, ""What we've seen in Q1 earnings season is a resilient and steadily improving profitability picture, both in terms of the growth rate as well as the evolving revisions trend."" Note: The following is an excerpt from this week’s Earnings Trends report. You can access the full report that contains detailed historical actual and estimates for the current and following periods, please click here>>> Here are the key points: What we saw in the Q1 earnings season is a resilient and steadily improving profitability picture, both in terms of the growth rate as well as the evolving revisions trend. Positive revenue surprises were a bit less commonplace relative to other recent periods, but margins expanded at a better-than-expected rate. Total earnings for the 461 S&P 500 members that have reported Q1 results are up +4.8% from the same period last year on +4.1% higher revenues, with 77.4% beating EPS estimates and 59.7% beating revenue estimates. The earnings and revenue growth pace for these 461 index members represents a modest acceleration from what we had seen in other recent periods. The +4.8% Q1 earnings growth pace improves to +11.4% once the Energy sector and Bristol Myers’s one-time charge are accounted for. For 2024 Q2, S&P 500 earnings are expected to be up +9.1% from the same period last year on +4.5% higher revenues. Estimates have been increasing since the start of April, with the current +9.1% earnings growth pace up from +8.7% on April 3rd. In recent weeks, we have consistently flagged signs of improvement in the overall revisions trend, with estimates starting to go modestly up. We are seeing this trend for the current period (2024 Q2) as well as for full-year 2024 estimates. We started seeing this favorable turn in the revisions trend roughly around when the Q1 earnings reports started coming out. That said, several sectors, including Tech and Retail, had already been enjoying positive estimate revisions for quite some time. At present, half of the 16 Zacks sectors have higher aggregate earnings estimates than expected at the start of the year. We have recently highlighted the favorable revisions trend for the Energy sector in this space. This week, we will discuss the evolving earnings outlook for the ‘Magnificent 7’ stocks.",https://sg.finance.yahoo.com/news/zacks-earnings-trends-highlights-tesla-093400139.html,AAPL,0.83
D.C. is testing its Big Tech antitrust campaign far from D.C.,16/5/2024 8:00,Alexis Keenan·Reporter16 May 2024 at 1:00 am·6-min read,"The Biden administration is testing its antitrust push far from Washington as it seeks to unwind the dominance of Big Tech. No longer is the nation’s capital the go-to trial venue of choice for the Justice Department and Federal Trade Commission as they file competition challenges against the biggest names in Silicon Valley. Instead, it’s New Jersey where the government chose to sue Apple (AAPL). Or California, where it challenged Microsoft (MSFT). Or the state of Washington, where it confronted Amazon (AMZN). Or Virginia, where it filed a second antitrust suit against Google (GOOG, GOOGL). ""They’re clearly filing these tech cases in different jurisdictions where the law is less developed,"" said Douglas Ross, a professor of antitrust at the University of Washington School of Law. ""And they're doing it for a reason."" A variety of strategies could explain the multi-jurisdictional approach, according to antitrust lawyers. Prosecutors could be targeting appeals courts with case law more favorable to their legal theories, since all of the district courts selected by Biden’s FTC and DOJ report to different courts of appeals. The government could also be weighing the speed of a court in handling litigation and the convenience to anticipated witnesses, said Juan Arteaga, a partner with Crowell & Moring’s antitrust litigation division. It’s also possible, he added, that government officials may want to showcase vigorous anticompetitive enforcement to the rest of the country. ""I think the current leadership team and the DOJ antitrust division have really made it a point to try to take antitrust enforcement out of the D.C. bubble,"" Arteaga said. Ross is more skeptical of a strategy that seeks out jurisdictions where judges have less antitrust experience and fewer controlling antitrust cases are on the books.",https://sg.finance.yahoo.com/news/dc-is-testing-its-big-tech-antitrust-campaign-far-from-dc-080007707.html,AAPL,0.25
"Hedge fund Coatue scraps its Apple stake in Q1, while Viking built its position",15/5/2024 23:26,Carolina Mandl15 May 2024 at 4:26 pm·2-min read,"By Carolina Mandl NEW YORK (Reuters) - Hedge fund Coatue Management dissolved its stake in Apple Inc in the first quarter while Viking Global Investors built a sizeable new position, securities filings showed on Wednesday. Coatue, founded by Philippe Laffont, had 2.4 million shares of Apple in December, worth $470.6 million. Regulatory filings showed it had dissolved that stake entirely by the end of March. Apple's shares plunged almost 11% in the first quarter as the company faced fiercer competition in China and falling revenues. Shares in the iPhone maker have pared losses in the second quarter and are now down 1.5% year to date. Other big investors have cut their stakes in Apple. Earlier this month, Warren Buffett's Berkshire Hathaway said it had trimmed its position by 13%. Still, Buffett praised the company during Berkshire's annual meeting, saying the iPhone was ""one of the greatest products."" Coatue's filing also showed it reduced its stake in chipmaking giant Nvidia by roughly 68% to 1.4 million shares, or $1.2 billion. Year to date, shares in Nvidia are up 91%. Coatue also trimmed its position in electric vehicle maker Tesla by 37% to 2.6 million shares. The company's shares are down almost 30% this year amid fierce competition and slowing sales. Coatue, however, more than doubled its holdings in Google-parent Alphabet, to 5.7 million shares. Conversely, Viking showed in the filing a new $663.8 million stake in Apple and a similar position in Microsoft. The funds' positions were revealed in quarterly securities fillings known as 13Fs. While backward looking, these snapshots show what funds owned on the last day of the quarter and are one of the few ways hedge funds and other institutional investors have to declare their positions. The filings do not indicate exact timing of purchases or sales and may not reflect current holdings. Both Coatue and Viking are so-called Tiger cubs, hedge funds seeded by veteran investor Julian Robertson, founder of Tiger Management. (Reporting by Carolina Mandl, in New York; Editing by Chris Reese) It can be a tough decision to decide between the three big local banks. We simplify the decision by comparing various metrics across the lenders. The post DBS, OCBC or UOB: Which of the Three Singapore Banks Should You Buy? appeared first on The Smart Investor. If you think that fixed deposits are only for conservative cash-rich aunties and uncles, think again. A fixed deposit (also known as a time deposit) account is a type of... The post Best Fixed Deposit Rates in Singapore (May 2024)—Rates Up To 3.75%, Minimum Deposits From $500 appeared first on MoneySmart Blog. Legendary investor Warren Buffett has long advocated for the average investor to regularly put money in an S&P 500 index fund rather than buying actively managed funds. However, that's not to say he doesn't think massive outperformance isn't possible. As far back as 1999, Mr. Buffett famously said he could achieve 50% annual returns if he had only $1 million to manage, stating, ""The highest rates of return I’ve ever achieved were in the 1950s. I killed the Dow. You ought to see the numbers. But",https://sg.finance.yahoo.com/news/hedge-fund-coatue-scraps-apple-232602319.html,AAPL,-0.23
Is Apple Inc (AAPL) The Best Jim Cramer Stock to Buy Now?,15/5/2024 21:43,Attiya Zainib15 May 2024 at 2:43 pm·2-min read,"When Oracle of Omaha Warren Buffett begins to sell your company shares, know that all is not well. Apple Inc’s (NASDAQ:AAPL) stock is losing ground amid lack of growth in iPhone sales and major AI announcements. Apple Inc (NASDAQ:AAPL) is also exposed to geopolitical risks as it’s the biggest customer of Taiwan Semiconductor (Buffett sold his entire stake in the company last year). Apple Inc (NASDAQ:AAPL) accounts for about 25% of TSM’s revenue. Any disruptions following a possible escalation between US and China in the Taiwan region could directly affect Apple Inc (NASDAQ:AAPL). Recently, KeyBanc Capital Markets said in a report that early data shows iPhone demand in April was “soft.” However, a positive note recently came from long-term Apple Inc (NASDAQ:AAPL) bull Dan Ives of Wedbush Securities, who said that latest reports suggest that a partnership between Apple and OpenAI is confirmed and the AI “foundation” for iPhone 16 is forming. Ives maintained an Outperform rating on Apple Inc (NASDAQ:AAPL) with a $250 price target. Jim Cramer has time and again reiterated that Apple Inc (NASDAQ:AAPL) is stock to own for the long term. The London Company Large Cap Strategy stated the following regarding Apple Inc. (NASDAQ:AAPL) in its first quarter 2024 investor letter: “Reduced: Apple Inc. (NASDAQ:AAPL) – Reduction reflects strong performance in 2023 and resulting elevated valuation. We believe the outlook for AAPL remains strong with slow growth in iPhone (now #1 global market share) and faster growth in the higher margin services business. R&D will continue to drive new products and AAPL now has over 2 billion installed devices around the world. While near term earnings expectations appear reasonable, we felt it was prudent to reduce the position size based on risks to valuation.”    Insider Monkey recently published 11 Best Jim Cramer Stocks to Buy Now. While Apple made it to the list, it was not the best Jim Cramer stock based on our in-depth research.   Click to see 5 Best Jim Cramer Stocks Better Than Apple. It can be a tough decision to decide between the three big local banks. We simplify the decision by comparing various metrics across the lenders. The post DBS, OCBC or UOB: Which of the Three Singapore Banks Should You Buy? appeared first on The Smart Investor. If you think that fixed deposits are only for conservative cash-rich aunties and uncles, think again. A fixed deposit (also known as a time deposit) account is a type of... The post Best Fixed Deposit Rates in Singapore (May 2024)—Rates Up To 3.75%, Minimum Deposits From $500 appeared first on MoneySmart Blog.",https://sg.finance.yahoo.com/news/apple-inc-aapl-best-jim-214347283.html,AAPL,0.23
Google is reinventing itself for the AI age,15/5/2024 17:54,Daniel Howley·Technology Editor15 May 2024 at 10:54 am·4-min read,"MOUNTAIN VIEW, Calif. — Google (GOOG, GOOGL) is in the midst of a full-blown AI evolution. On Tuesday, the company announced a flurry of AI products and services during its I/O developer conference with the aim of repositioning itself as the world’s AI software leader. “We are fully in our Gemini era,” CEO Sundar Pichai said during his keynote, referring to the company’s latest Gemini AI models, while noting that AI is still “in the very early days of the AI platform shift.” For years, Google was considered Silicon Valley’s AI powerhouse. But OpenAI and Microsoft (MSFT) threw the company off course, entering into a multibillion-dollar, multiyear partnership in 2023 that saw Microsoft integrate OpenAI’s most advanced models into its productivity, search, and cloud products. All this helped crown Microsoft as the world’s most valuable company earlier this year. Google’s climb back hasn’t been easy. It originally debuted a ChatGPT competitor called Bard that fell short of initial expectations. And more recently, it bungled the rollout of its generative AI-powered image generator, a tool that the company admitted was not “working the way we intended.” Stealing back the AI throne starts with Google reinventing its most important product: Search. Now — or soon, as it’s rolling out over time — at the top of the screen, you’ll find a generative AI-powered area called AI Overview that offers summarized responses to queries along with links to the sources. It’s a major departure for Google and could impact everything from the company’s advertisers, its main source of revenue, to websites that rely on the firm for search traffic, such as travel platforms and media organizations. While the Search changes are easily the biggest updates to Google’s public-facing products, they weren’t the only consequential announcements at the show. Google also showed off a new AI-powered prototype assistant called Project Astra. During a pre-recorded stage demo, the platform, which views content streamed through your smartphone camera, was able to identify objects, solve programming problems, and more. Unlike digital assistants Google Assistant and Apple’s (AAPL) Siri, Project Astra offers a more creative, conversational tone that sounds more human-like. It’s even able to understand when you interrupt it, stopping to listen without getting mad. Not human-like!",https://sg.finance.yahoo.com/news/google-is-reinventing-itself-for-the-ai-age-175458095.html,AAPL,0.4
